32,0.23999999999999999,0,0,0,0,0,0,0,0
33,0.29499999999999998,0.008937500000000001,-0.089687499999999976,0.46206249999999999,0.76968749999999997,940.5,368.5,969.5,423.5
34,0.49199999999999999,0.10475000000000001,0.39424999999999999,0.66725000000000001,0.83174999999999999,282.5,105.5,318.5,133.5
35,0.66000000000000003,-0.0087499999999999852,-0.07537499999999997,0.80374999999999996,0.76837500000000003,652.5,293.5,704.5,347.5
36,0.56800000000000006,-0.0085624999999999781,-0.18212500000000001,0.69456249999999997,0.84912500000000002,695.5,445.5,740.5,511.5
37,0.87,0.044062500000000011,-0.091000000000000011,0.9659375,0.78400000000000003,172.5,367.5,231.5,423.5
38,0.66300000000000003,0.0086875000000000008,-0.079687500000000022,0.77431250000000007,0.77968749999999998,0.5,292.5,49.5,347.5
39,0.27400000000000002,0.105125,0.39424999999999999,0.44887500000000002,0.83174999999999999,335.5,105.5,357.5,133.5
40,0.35599999999999998,0.026062500000000016,-0.25568750000000001,0.57293749999999999,0.85368750000000004,0.5,440.5,35.5,511.5
41,0.35599999999999998,-0.095937499999999981,-0.25468750000000001,0.45093749999999999,0.85468750000000004,52.5,440.5,87.5,511.5
42,0.502,0.051937500000000025,0.21906249999999999,0.63006249999999997,0.76593750000000005,986.5,388.5,1023.5,423.5
43,0.56800000000000006,0.017375000000000002,-0.021812500000000002,0.67362500000000003,0.61881249999999999,118.5,92.5,160.5,133.5
44,0.251,-0.087625000000000008,-0.239875,0.31862499999999999,0.228875,239.5,103.5,265.5,133.5
45,0.34300000000000003,0.00012500000000000534,0.15787500000000002,0.46887499999999999,0.43912499999999999,514.5,115.5,544.5,133.5
46,0.252,-0.013062499999999999,-0.085062499999999999,0.31506250000000002,0.24306250000000001,476.5,112.5,497.5,133.5
47,0.436,-0.16418750000000004,-0.25568750000000001,0.69518750000000007,0.85368750000000004,268.5,440.5,323.5,511.5
48,0.56800000000000006,0.023562500000000014,-0.090000000000000011,0.69543750000000004,0.78500000000000003,248.5,367.5,291.5,423.5
49,0.56800000000000006,0.12618750000000001,-0.07537499999999997,0.64181250000000001,0.76837500000000003,907.5,293.5,940.5,347.5
50,0.56800000000000006,-0.017874999999999971,-0.075187500000000018,0.70087500000000003,0.78418750000000004,135.5,292.5,181.5,347.5
51,0.56800000000000006,-0.02006249999999998,-0.090000000000000011,0.68306250000000002,0.78500000000000003,308.5,367.5,353.5,423.5
52,0.56800000000000006,-0.0068749999999999679,-0.07537499999999997,0.71187500000000004,0.76837500000000003,404.5,221.5,450.5,275.5
53,0.56800000000000006,-0.0091875000000000151,-0.090187499999999962,0.72518749999999998,0.76918750000000002,198.5,292.5,245.5,347.5
54,0.56800000000000006,0.033250000000000023,-0.086687500000000015,0.72075,0.77268749999999997,262.5,292.5,306.5,347.5
55,0.56800000000000006,0.062750000000000028,-0.07537499999999997,0.75024999999999997,0.76837500000000003,943.5,221.5,987.5,275.5
56,0.56800000000000006,0.017750000000000016,-0.090000000000000011,0.70525000000000004,0.78500000000000003,370.5,367.5,414.5,423.5
57,0.56800000000000006,0.0052500000000000194,-0.07668750000000002,0.69274999999999998,0.78268749999999998,323.5,292.5,367.5,347.5
58,0.252,-0.014624999999999997,-0.087249999999999994,0.391625,0.60025000000000006,596.5,160.5,622.5,204.5
59,0.252,-0.078875000000000001,-0.24037499999999998,0.38987500000000003,0.60337499999999999,85.5,150.5,115.5,204.5
60,0.56800000000000006,0.021375000000000009,-0.021312500000000009,0.67762500000000003,0.61931250000000004,0.5,92.5,42.5,133.5
61,0.56800000000000006,-0.0010624999999999769,0.048000000000000015,0.70206250000000003,0.54800000000000004,177.5,101.5,222.5,133.5
62,0.56800000000000006,-0.0046249999999999946,-0.021312500000000009,0.65162500000000001,0.61931250000000004,59.5,92.5,101.5,133.5
63,0.42999999999999999,0.047437500000000021,-0.08950000000000001,0.62556250000000002,0.78549999999999998,496.5,367.5,533.5,423.5
64,0.94100000000000006,0.023875,-0.23862499999999995,1.0551250000000001,0.79262500000000002,757.5,445.5,823.5,511.5
65,0.71399999999999997,-0.062062499999999972,-0.07537499999999997,0.76606249999999998,0.76837500000000003,798.5,221.5,851.5,275.5
66,0.65800000000000003,0.0036875000000000002,-0.083687500000000012,0.76931250000000007,0.77568749999999997,384.5,292.5,433.5,347.5
67,0.63800000000000001,0.045187499999999992,-0.090000000000000011,0.81081250000000005,0.78500000000000003,611.5,367.5,660.5,423.5
68,0.71799999999999997,0.00043750000000002489,-0.083687500000000012,0.82856249999999998,0.77568749999999997,450.5,292.5,503.5,347.5
69,0.59399999999999997,0.0016874999999999982,-0.07537499999999997,0.76731250000000006,0.76837500000000003,533.5,221.5,582.5,275.5
70,0.57500000000000007,-0.00031250000000000358,-0.07537499999999997,0.76531250000000006,0.76837500000000003,467.5,221.5,516.5,275.5
71,0.68800000000000006,0.052687499999999998,-0.08950000000000001,0.8183125,0.78549999999999998,677.5,367.5,726.5,423.5
72,0.71399999999999997,-0.00050000000000001064,-0.07537499999999997,0.87450000000000006,0.76837500000000003,331.5,221.5,387.5,275.5
73,0.312,0.0016250000000000053,-0.07537499999999997,0.47037499999999999,0.76837500000000003,284.5,221.5,314.5,275.5
74,0.51600000000000001,-0.056687500000000016,-0.090187499999999962,0.6776875,0.76918750000000002,588.5,292.5,635.5,347.5
75,0.66200000000000003,-0.0015000000000000124,-0.07537499999999997,0.87350000000000005,0.76837500000000003,140.5,221.5,196.5,275.5
76,0.56400000000000006,0.0016874999999999982,-0.07537499999999997,0.64231250000000006,0.76837500000000003,82.5,221.5,123.5,275.5
77,0.878,-0.021312500000000009,-0.07537499999999997,0.99431250000000004,0.76837500000000003,0.5,221.5,65.5,275.5
78,0.74199999999999999,-0.0021249999999999984,-0.07537499999999997,0.90412500000000007,0.76837500000000003,957.5,293.5,1015.5,347.5
79,0.75700000000000001,0.052250000000000026,-0.090000000000000011,0.86475000000000002,0.78500000000000003,807.5,367.5,859.5,423.5
80,0.63900000000000001,-0.0011249999999999982,-0.071374999999999966,0.78012500000000007,0.77237500000000003,840.5,293.5,890.5,347.5
81,0.75600000000000001,0.052250000000000026,-0.26243749999999993,0.86475000000000002,0.78443750000000001,626.5,444.5,678.5,511.5
82,0.65600000000000003,-0.0026250000000000002,-0.071374999999999966,0.77862500000000001,0.77237500000000003,721.5,293.5,771.5,347.5
83,0.55900000000000005,-0.032687500000000015,-0.090000000000000011,0.70168750000000002,0.78500000000000003,876.5,367.5,923.5,423.5
84,0.59399999999999997,0.06699999999999999,-0.07537499999999997,0.81700000000000006,0.76837500000000003,599.5,221.5,647.5,275.5
85,0.68300000000000005,0.048062500000000015,-0.090187499999999962,0.84493750000000001,0.76918750000000002,520.5,292.5,571.5,347.5
86,0.68800000000000006,0.098062500000000011,-0.07537499999999997,0.89493750000000005,0.76837500000000003,730.5,221.5,781.5,275.5
87,0.93600000000000005,0.086749999999999966,-0.07537499999999997,1.1492500000000001,0.76837500000000003,0.5,150.5,68.5,204.5
88,0.66900000000000004,-0.056124999999999994,-0.07537499999999997,0.85012500000000002,0.76837500000000003,868.5,221.5,926.5,275.5
89,0.65200000000000002,0.098187499999999997,-0.07537499999999997,0.86381249999999998,0.76837500000000003,664.5,221.5,713.5,275.5
90,0.63800000000000001,-0.030374999999999971,-0.07537499999999997,0.81337500000000007,0.76837500000000003,213.5,221.5,267.5,275.5
91,0.373,-0.046625,-0.25568750000000001,0.60962499999999997,0.85368750000000004,340.5,440.5,382.5,511.5
92,0.40600000000000003,0.077687500000000007,-0.25568750000000001,0.46831250000000002,0.85368750000000004,399.5,440.5,424.5,511.5
93,0.373,-0.114625,-0.25568750000000001,0.54162500000000002,0.85368750000000004,441.5,440.5,483.5,511.5
94,0.56800000000000006,0.026062500000000009,0.2210625,0.69793749999999999,0.76793750000000005,980.5,169.5,1023.5,204.5
95,0.503,-0.10193749999999999,-0.2558125,0.56993749999999999,0.0098125,561.5,116.5,604.5,133.5
96,0.247,0.080000000000000016,0.5,0.45500000000000002,0.875,374.5,109.5,398.5,133.5
97,0.58799999999999997,0.028062500000000015,-0.089562499999999975,0.69993749999999999,0.61356250000000001,189.5,159.5,232.5,204.5
98,0.57500000000000007,-0.0062499999999999839,-0.087749999999999981,0.68125000000000002,0.84975000000000001,840.5,451.5,884.5,511.5
99,0.47999999999999998,0.025312499999999984,-0.088562499999999975,0.63468749999999996,0.61456250000000001,249.5,159.5,288.5,204.5
100,0.58999999999999997,0.023499999999999986,-0.087749999999999981,0.77349999999999997,0.84975000000000001,901.5,451.5,949.5,511.5
101,0.53000000000000003,0.027499999999999993,-0.088562499999999975,0.65249999999999997,0.61456250000000001,364.5,159.5,404.5,204.5
102,0.438,-0.11243749999999998,-0.26118749999999996,0.68443750000000003,0.84818749999999998,500.5,440.5,551.5,511.5
103,0.56700000000000006,-0.045000000000000012,-0.26150000000000001,0.70499999999999996,0.61350000000000005,431.5,367.5,479.5,423.5
